"
date",gwl,rain,rain_lag_7,rain_lag_30,cum_rain_30,gwl_lag_1,gwl_trend_30,month_sin,month_cos
2024-03-25,-15.848000097274781,0,0.0,0.0,0.0,-15.847000312805179,-0.0016833400726318597,1.0,6.123233995736766e-17
2024-03-26,-15.847499847412108,0,0.0,0.0,0.0,-15.848000097274781,-0.0011666615804035866,1.0,6.123233995736766e-17
2024-03-27,-15.857500076293942,0,0.0,0.0,0.0,-15.847499847412108,-0.0015833377838134174,1.0,6.123233995736766e-17
2024-03-28,-15.849999904632568,0,0.0,0.0,0.0,-15.857500076293942,-0.0015833298365275658,1.0,6.123233995736766e-17
2024-03-29,-15.855000019073488,0,0.0,0.0,0.0,-15.849999904632568,-0.0018333355585734641,1.0,6.123233995736766e-17
2024-03-30,-15.869999647140505,0,0.0,0.0,0.0,-15.855000019073488,-0.002416658401489317,1.0,6.123233995736766e-17
2024-03-31,-15.884999990463257,0,0.0,0.0,0.0,-15.869999647140505,-0.0032499949137370977,1.0,6.123233995736766e-17
2024-04-01,-15.872499942779541,0,0.0,0.0,0.0,-15.884999990463257,-0.003083324432373047,0.8660254037844387,-0.4999999999999998
2024-04-02,-15.864999771118168,0,0.0,0.0,0.0,-15.872499942779541,-0.002666664123535334,0.8660254037844387,-0.4999999999999998
2024-04-03,-15.877500057220457,0,0.0,0.0,0.0,-15.864999771118168,-0.0021666685740153587,0.8660254037844387,-0.4999999999999998
2024-04-04,-15.882500171661377,0,0.0,0.0,0.0,-15.877500057220457,-0.002249995867411355,0.8660254037844387,-0.4999999999999998
2024-04-05,-15.884999752044674,0,0.0,0.0,0.0,-15.882500171661377,-0.0028333266576130002,0.8660254037844387,-0.4999999999999998
2024-04-06,-15.887499809265137,0,0.0,0.0,0.0,-15.884999752044674,-0.0029166618982950847,0.8660254037844387,-0.4999999999999998
2024-04-07,-15.887499809265137,0,0.0,0.0,0.0,-15.887499809265137,-0.0027499993642171225,0.8660254037844387,-0.4999999999999998
2024-04-08,-15.897500038146973,0,0.0,0.0,0.0,-15.887499809265137,-0.0028333346048990886,0.8660254037844387,-0.4999999999999998
2024-04-09,-15.910000085830688,0,0.0,0.0,0.0,-15.897500038146973,-0.0032500028610229492,0.8660254037844387,-0.4999999999999998
2024-04-10,-15.917500019073485,0,0.0,0.0,0.0,-15.910000085830688,-0.0034166653951008524,0.8660254037844387,-0.4999999999999998
2024-04-11,-15.924999713897705,0,0.0,0.0,0.0,-15.917500019073485,-0.0039999961853027345,0.8660254037844387,-0.4999999999999998
2024-04-12,-15.922499895095829,0,0.0,0.0,0.0,-15.924999713897705,-0.004166658719380815,0.8660254037844387,-0.4999999999999998
