"
date",gwl,rain,rain_lag_7,rain_lag_30,cum_rain_30,gwl_lag_1,gwl_trend_30,month_sin,month_cos
2023-03-17,-49.59774971008301,5.5,2.0,0.0,48.5,-49.59974956512451,0.0006750106811523437,1.0,6.123233995736766e-17
2023-03-18,-49.49349975585937,36.0,0.0,0.0,84.5,-49.59774971008301,0.004150009155273675,1.0,6.123233995736766e-17
2023-03-19,-49.518500328063965,1.0,0.0,0.0,85.5,-49.49349975585937,0.0033166567484537762,1.0,6.123233995736766e-17
2023-03-20,-49.5022497177124,2.0,0.0,0.0,87.5,-49.518500328063965,0.0038583437601725262,1.0,6.123233995736766e-17
2023-03-21,-49.49125003814697,0.0,0.0,0.0,87.5,-49.5022497177124,0.004224999745686849,1.0,6.123233995736766e-17
2023-03-22,-49.558000564575195,0.0,0.0,0.0,87.5,-49.49125003814697,0.001999982198079427,1.0,6.123233995736766e-17
2023-03-23,-49.4977502822876,0.0,0.0,0.0,87.5,-49.558000564575195,0.004008324940999349,1.0,6.123233995736766e-17
2023-03-24,-49.72975158691406,0.0,5.5,0.0,87.5,-49.4977502822876,-0.0037250518798828125,1.0,6.123233995736766e-17
2023-03-25,-49.60350036621094,0.0,36.0,0.0,87.5,-49.72975158691406,-0.001575024922688802,1.0,6.123233995736766e-17
2023-03-26,-49.53824996948242,0.0,1.0,0.0,87.5,-49.60350036621094,-0.000925000508626302,1.0,6.123233995736766e-17
2023-03-27,-49.723249435424805,0.0,2.0,0.0,87.5,-49.53824996948242,-0.008916632334391276,1.0,6.123233995736766e-17
2023-03-28,-49.67300033569336,0.0,0.0,0.0,87.5,-49.723249435424805,-0.010508378346761068,1.0,6.123233995736766e-17
2023-03-29,-49.786749839782715,0.0,0.0,0.0,87.5,-49.67300033569336,-0.011916669209798177,1.0,6.123233995736766e-17
2023-03-30,-49.69999980926514,0.0,0.0,0.0,87.5,-49.786749839782715,-0.002974987030029297,1.0,6.123233995736766e-17
2023-03-31,-49.75399971008301,22.0,0.0,0.0,109.5,-49.69999980926514,-0.008658345540364583,1.0,6.123233995736766e-17
2023-04-01,-49.623000144958496,12.0,0.0,0.0,121.5,-49.75399971008301,-0.0026750564575195312,0.8660254037844387,-0.4999999999999998
2023-04-02,-49.48425102233887,0.0,0.0,0.0,121.5,-49.623000144958496,0.0015832901000976563,0.8660254037844387,-0.4999999999999998
2023-04-03,-49.649749755859375,0.0,0.0,1.0,120.5,-49.48425102233887,3.331502278645833e-05,0.8660254037844387,-0.4999999999999998
2023-04-04,-49.602999687194824,13.5,0.0,1.0,133.0,-49.649749755859375,-0.002808348337809245,0.8660254037844387,-0.4999999999999998
2023-04-05,-49.625,0.0,0.0,0.0,133.0,-49.602999687194824,-0.0024250030517578127,0.8660254037844387,-0.4999999999999998
2023-04-06,-49.70199966430664,0.0,0.0,0.0,133.0,-49.625,-0.007274977366129557,0.8660254037844387,-0.4999999999999998
2023-04-07,-49.79174995422363,0.0,22.0,10.0,123.0,-49.70199966430664,-0.003100013732910156,0.8660254037844387,-0.4999999999999998
2023-04-08,-49.83524990081787,0.0,12.0,29.0,94.0,-49.79174995422363,-0.008275000254313152,0.8660254037844387,-0.4999999999999998
2023-04-09,-49.77699947357178,0.0,0.0,2.0,92.0,-49.83524990081787,-0.0064666748046875,0.8660254037844387,-0.4999999999999998
2023-04-10,-49.77149963378906,0.0,0.0,0.0,92.0,-49.77699947357178,-0.002866649627685547,0.8660254037844387,-0.4999999999999998
2023-04-11,-49.852749824523926,0.0,13.5,0.0,92.0,-49.77149963378906,-0.017333348592122395,0.8660254037844387,-0.4999999999999998
2023-04-12,-49.95349979400635,0.0,0.0,0.0,92.0,-49.852749824523926,-0.011516634623209636,0.8660254037844387,-0.4999999999999998
2023-04-13,-49.96525001525879,0.0,0.0,0.0,92.0,-49.95349979400635,-0.01367499033610026,0.8660254037844387,-0.4999999999999998
2023-04-14,-50.053500175476074,0.0,0.0,0.0,92.0,-49.96525001525879,-0.017383321126302084,0.8660254037844387,-0.4999999999999998
2023-04-15,-50.09525012969971,0.0,0.0,0.0,92.0,-50.053500175476074,-0.016516685485839844,0.8660254037844387,-0.4999999999999998
2023-04-16,-50.017250061035156,0.0,0.0,5.5,86.5,-50.09525012969971,-0.013983345031738282,0.8660254037844387,-0.4999999999999998
2023-04-17,-50.201499938964844,0.0,0.0,36.0,50.5,-50.017250061035156,-0.023600006103515862,0.8660254037844387,-0.4999999999999998
2023-04-18,-50.17574977874756,0.0,0.0,1.0,49.5,-50.201499938964844,-0.021908315022786458,0.8660254037844387,-0.4999999999999998
2023-04-19,-50.20524978637695,0.0,0.0,2.0,47.5,-50.17574977874756,-0.023433335622151694,0.8660254037844387,-0.4999999999999998
2023-04-20,-50.11150074005127,0.0,0.0,0.0,47.5,-50.20524978637695,-0.020675023396809895,0.8660254037844387,-0.4999999999999998
2023-04-21,-50.44124984741211,48.0,0.0,0.0,95.5,-50.11150074005127,-0.029441642761230468,0.8660254037844387,-0.4999999999999998
2023-04-22,-50.392250061035156,48.0,0.0,0.0,143.5,-50.44124984741211,-0.029816659291585286,0.8660254037844387,-0.4999999999999998
