"
date",gwl,rain,rain_lag_7,rain_lag_30,cum_rain_30,gwl_lag_1,gwl_trend_30,month_sin,month_cos
2023-03-17,-48.02999877929688,5.5,2.0,0.0,48.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-18,-48.02999877929688,36.0,0.0,0.0,84.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-19,-48.02999877929688,1.0,0.0,0.0,85.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-20,-48.02999877929688,2.0,0.0,0.0,87.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-21,-48.02999877929688,0.0,0.0,0.0,87.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-22,-48.02999877929688,0.0,0.0,0.0,87.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-23,-48.02999877929688,0.0,0.0,0.0,87.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-24,-48.02999877929688,0.0,5.5,0.0,87.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-25,-48.02999877929688,0.0,36.0,0.0,87.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-26,-48.02999877929688,0.0,1.0,0.0,87.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-27,-48.02999877929688,0.0,2.0,0.0,87.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-28,-48.02999877929688,0.0,0.0,0.0,87.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-29,-48.02999877929688,0.0,0.0,0.0,87.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-30,-48.02999877929688,0.0,0.0,0.0,87.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-03-31,-48.02999877929688,22.0,0.0,0.0,109.5,-48.02999877929688,0.0,1.0,6.123233995736766e-17
2023-04-01,-48.02999877929688,12.0,0.0,0.0,121.5,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-02,-48.02999877929688,0.0,0.0,0.0,121.5,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-03,-48.02999877929688,0.0,0.0,1.0,120.5,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-04,-48.02999877929688,13.5,0.0,1.0,133.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-05,-48.02999877929688,0.0,0.0,0.0,133.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-06,-48.02999877929688,0.0,0.0,0.0,133.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-07,-48.02999877929688,0.0,22.0,10.0,123.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-08,-48.02999877929688,0.0,12.0,29.0,94.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-09,-48.02999877929688,0.0,0.0,2.0,92.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-10,-48.02999877929688,0.0,0.0,0.0,92.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-11,-48.02999877929688,0.0,13.5,0.0,92.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-12,-48.02999877929688,0.0,0.0,0.0,92.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-13,-48.02999877929688,0.0,0.0,0.0,92.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-14,-48.02999877929688,0.0,0.0,0.0,92.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-15,-48.02999877929688,0.0,0.0,0.0,92.0,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-16,-48.02999877929688,0.0,0.0,5.5,86.5,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-17,-48.02999877929688,0.0,0.0,36.0,50.5,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
2023-04-18,-48.02999877929688,0.0,0.0,1.0,49.5,-48.02999877929688,0.0,0.8660254037844387,-0.4999999999999998
