"
date",gwl,rain,rain_lag_7,rain_lag_30,cum_rain_30,gwl_lag_1,gwl_trend_30,month_sin,month_cos
2023-03-17,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-18,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-19,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-20,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-21,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-22,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-23,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-24,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,-1.1842378929335003e-16,1.0,6.123233995736766e-17
2023-03-25,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-26,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-27,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-28,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-29,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-30,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-03-31,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,1.0,6.123233995736766e-17
2023-04-01,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
2023-04-02,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
2023-04-03,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
2023-04-04,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
2023-04-05,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
2023-04-06,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
2023-04-07,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
2023-04-08,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
2023-04-09,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
2023-04-10,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
2023-04-11,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
2023-04-12,28.22999954223633,0,0.0,0.0,0.0,28.22999954223633,0.0,0.8660254037844387,-0.4999999999999998
